Time Floor FloorButton CarButton
06:37:55.0 14 Down 5
08:45:59.0 9 Down 2
05:58:25.0 7 Down 5
12:40:55.0 10 Up 20
21:31:18.0 5 Down 3
07:14:39.0 18 Up 21
17:19:23.0 3 Down 1
02:24:11.0 2 Down 1
15:26:04.0 6 Up 14
16:57:06.0 9 Up 21
17:21:27.0 8 Up 12
17:04:11.0 19 Up 20
19:23:30.0 11 Down 5
22:01:56.0 1 Up 5
20:23:19.0 17 Up 21
20:20:03.0 15 Down 3
11:42:52.0 18 Up 19
08:09:52.0 1 Up 12
23:33:14.0 10 Up 14
20:12:07.0 9 Down 4
16:25:12.0 14 Up 16
01:09:59.0 19 Down 2
12:49:30.0 12 Up 14
14:15:10.0 11 Up 13
11:42:33.0 10 Down 1
14:05:58.0 4 Down 1
17:27:18.0 5 Up 20
08:07:53.0 7 Up 16
20:00:03.0 21 Up 22
17:02:58.0 13 Up 19
01:51:32.0 14 Up 15
13:59:46.0 4 Down 2
11:27:54.0 14 Down 9
20:21:15.0 12 Up 20
23:41:20.0 12 Up 21
18:35:39.0 9 Down 7
16:46:26.0 12 Down 8
16:19:50.0 15 Down 4
08:56:15.0 8 Up 12
08:20:02.0 5 Down 3
06:12:40.0 13 Up 17
01:46:12.0 2 Down 1
20:56:53.0 17 Down 11
10:27:29.0 5 Up 11
01:32:17.0 17 Down 9
14:33:10.0 17 Up 18
04:24:36.0 17 Down 6
05:39:10.0 17 Down 7
05:00:29.0 11 Down 4
09:48:46.0 14 Up 16
01:26:11.0 2 Up 7
09:28:19.0 6 Up 17
10:58:34.0 6 Up 18
20:50:41.0 19 Up 20
11:50:00.0 2 Up 6
17:57:26.0 13 Up 20
12:08:01.0 4 Up 11
04:28:35.0 21 Up 22
19:31:24.0 14 Up 17
18:48:32.0 16 Up 17
21:43:17.0 3 Up 21
12:35:05.0 11 Up 20
08:02:38.0 17 Up 20
17:06:30.0 8 Up 10
05:24:00.0 17 Down 4
16:11:07.0 13 Down 7
03:15:20.0 5 Up 18
12:11:32.0 12 Up 17
02:11:49.0 11 Up 21
05:21:02.0 14 Up 19
12:32:11.0 17 Up 19
21:55:37.0 10 Up 20
18:42:20.0 5 Down 2
02:06:27.0 6 Down 1
23:53:37.0 5 Down 3
15:45:01.0 9 Up 15
20:09:17.0 16 Up 21
13:32:20.0 18 Up 19
17:41:22.0 5 Up 12
08:25:10.0 6 Down 3
19:22:18.0 17 Down 2
17:26:52.0 16 Up 20
14:13:57.0 1 Up 19
13:19:19.0 4 Up 8
18:02:48.0 1 Up 17
23:32:12.0 19 Up 21
12:02:26.0 1 Up 18
07:58:03.0 17 Up 20
21:45:04.0 9 Up 12
18:29:55.0 10 Up 11
18:07:48.0 6 Down 2
05:46:22.0 13 Down 6
06:07:38.0 9 Up 11
12:15:27.0 16 Up 19
05:24:15.0 12 Down 9
17:31:14.0 14 Down 9
03:46:15.0 9 Up 13
16:47:47.0 16 Up 20
08:15:26.0 10 Up 16
01:48:13.0 8 Up 10
21:17:16.0 1 Up 11
23:38:28.0 9 Up 16
05:36:13.0 7 Up 12
13:33:50.0 4 Down 1
21:43:53.0 18 Up 19
21:10:48.0 19 Down 16
17:02:49.0 21 Down 9
15:48:50.0 4 Down 2
22:16:48.0 4 Down 1
13:05:20.0 4 Up 16
22:13:49.0 5 Up 13
21:30:34.0 4 Down 2
08:32:59.0 19 Up 21
15:04:32.0 1 Up 20
14:48:34.0 19 Down 2
15:57:23.0 14 Down 5
13:46:00.0 14 Up 21
00:42:14.0 16 Up 17
07:45:21.0 1 Up 12
22:51:44.0 21 Down 5
18:35:07.0 16 Up 20
17:53:21.0 20 Up 21
10:25:36.0 4 Up 8
00:48:20.0 18 Down 5
23:21:31.0 7 Down 5
05:47:27.0 7 Down 5
19:34:22.0 12 Down 9
19:07:57.0 5 Up 16
04:10:14.0 18 Down 13
02:16:36.0 10 Up 19
00:23:32.0 5 Down 3
04:09:54.0 12 Up 16
09:15:13.0 18 Down 13
06:07:41.0 10 Up 15
05:57:22.0 2 Down 1
23:15:59.0 4 Down 2
13:50:51.0 13 Down 10
15:05:46.0 15 Up 17
20:03:03.0 10 Down 7
05:26:47.0 20 Up 21
19:31:23.0 14 Up 16
08:13:47.0 7 Down 1
12:06:36.0 19 Down 5
11:10:38.0 6 Up 21
16:25:09.0 18 Up 19
06:47:08.0 4 Up 8
21:55:54.0 2 Down 1
00:14:31.0 19 Up 20
11:57:15.0 20 Up 21
23:22:44.0 16 Up 21
16:02:13.0 13 Up 21
01:10:44.0 17 Up 18
12:33:18.0 7 Up 17
02:35:33.0 20 Up 21
15:28:17.0 7 Down 5
00:41:41.0 20 Down 5
08:03:10.0 15 Down 12
02:50:40.0 7 Up 14
11:45:10.0 17 Up 18
16:57:35.0 1 Up 7
03:40:52.0 15 Up 20
23:39:48.0 17 Up 21
19:19:50.0 6 Up 13
12:35:19.0 21 Up 22
09:42:51.0 8 Up 9
02:51:42.0 15 Down 3
11:06:06.0 7 Up 18
12:41:33.0 2 Down 1
17:43:38.0 5 Up 11
11:43:36.0 21 Down 5
06:33:46.0 6 Up 9
12:57:16.0 20 Down 7
17:06:41.0 8 Down 6
02:00:42.0 20 Down 8
08:43:39.0 11 Up 19
00:13:42.0 14 Up 16
01:03:10.0 2 Down 1
01:27:28.0 13 Up 16
19:14:40.0 17 Up 18
23:24:50.0 20 Down 17
08:00:34.0 2 Up 8
07:06:11.0 20 Up 21
08:49:44.0 18 Up 21
14:54:03.0 6 Down 2
19:35:13.0 11 Up 21
17:45:02.0 12 Up 16
10:22:12.0 21 Down 8
15:11:37.0 5 Up 21
22:01:25.0 18 Down 16
06:43:42.0 1 Up 3
12:38:52.0 10 Up 17
07:32:04.0 9 Up 13
07:46:15.0 16 Down 12
11:39:54.0 5 Down 1
07:00:10.0 7 Up 16
20:04:46.0 9 Down 6
03:53:13.0 19 Down 15
21:49:04.0 9 Down 6
08:43:56.0 2 Down 1
20:23:30.0 7 Down 2
21:29:15.0 8 Up 11
13:26:27.0 21 Up 22
10:55:17.0 5 Down 1
19:03:44.0 12 Down 9
15:01:06.0 6 Down 1
11:30:01.0 17 Down 13
21:42:32.0 2 Up 12
07:10:52.0 16 Up 19
03:50:42.0 18 Up 21
08:29:34.0 13 Down 6
19:05:42.0 19 Down 1
01:37:05.0 14 Up 20
02:47:17.0 6 Up 10
18:25:43.0 5 Down 3
20:05:57.0 2 Up 14
13:04:57.0 8 Down 3
10:52:50.0 1 Up 7
22:30:58.0 13 Up 21
11:29:45.0 14 Up 19
01:47:09.0 5 Down 2
11:43:32.0 5 Up 17
08:46:58.0 16 Down 1
14:22:43.0 19 Down 8
17:15:23.0 2 Up 7
17:42:39.0 8 Up 14
08:05:36.0 16 Down 12
04:33:22.0 6 Up 14
14:14:52.0 21 Up 22
18:05:33.0 7 Up 10
12:45:54.0 15 Up 17
16:57:54.0 2 Up 7
15:24:45.0 4 Up 10
15:15:58.0 5 Down 2
00:38:22.0 12 Up 16
12:22:54.0 9 Down 6
12:53:24.0 2 Down 1
16:53:54.0 18 Up 19
22:48:20.0 4 Down 1
08:27:27.0 6 Up 15
04:43:34.0 19 Down 16
06:14:40.0 20 Down 13
13:34:25.0 6 Down 1
11:04:13.0 5 Up 11
17:59:14.0 2 Down 1
21:38:58.0 5 Up 6
21:42:03.0 14 Up 19
01:26:02.0 7 Up 14
15:44:06.0 8 Down 3
11:22:29.0 17 Up 21
04:47:39.0 15 Up 20
07:48:19.0 5 Up 15
15:21:43.0 2 Down 1
06:16:32.0 10 Up 15
16:14:37.0 2 Down 1
06:42:13.0 9 Up 11
07:10:31.0 17 Up 21
21:33:02.0 3 Up 11
21:26:07.0 21 Up 22
16:01:01.0 4 Up 9
19:23:12.0 12 Down 9
09:02:43.0 18 Down 11
22:33:54.0 11 Up 20
12:29:27.0 17 Up 21
09:56:42.0 12 Up 21
18:08:04.0 19 Up 21
11:31:59.0 11 Up 15
08:49:25.0 3 Up 14
13:17:27.0 20 Up 21
14:03:19.0 14 Up 18
16:16:20.0 20 Up 21
00:39:32.0 7 Down 1
10:08:12.0 2 Down 1
07:27:28.0 20 Down 4
12:10:51.0 17 Down 9
05:47:29.0 18 Down 7
03:22:27.0 13 Down 11
22:55:11.0 15 Down 10
13:00:25.0 16 Down 10
12:58:04.0 16 Down 14
21:29:48.0 1 Up 13
07:50:29.0 12 Down 1
09:04:43.0 19 Up 21
16:07:55.0 12 Down 9
12:02:19.0 18 Down 11
21:29:59.0 20 Up 21
23:15:30.0 11 Down 5
18:27:34.0 19 Up 20
02:56:31.0 2 Up 20
03:46:13.0 8 Down 4
04:48:56.0 7 Down 2
09:24:25.0 15 Up 19
20:16:29.0 2 Down 1
08:46:15.0 19 Down 17
20:53:56.0 3 Up 14
05:04:13.0 5 Up 15
17:06:35.0 15 Up 21
09:40:33.0 9 Up 20
02:38:40.0 5 Up 15
14:52:46.0 13 Down 4
22:58:37.0 16 Up 18
10:52:25.0 5 Up 14
08:06:24.0 2 Down 1
08:09:55.0 21 Down 5
01:18:37.0 10 Up 16
05:46:24.0 2 Up 14
02:58:58.0 13 Up 21
01:08:18.0 5 Down 3
18:23:44.0 6 Down 3
05:26:36.0 1 Up 6
03:04:05.0 11 Down 1
07:30:28.0 11 Up 19
23:08:03.0 16 Down 9
13:27:44.0 8 Up 17
15:26:54.0 10 Down 8
09:33:44.0 3 Up 15
04:15:30.0 11 Down 5
10:55:59.0 21 Up 22
02:58:03.0 5 Down 1
07:04:01.0 4 Down 1
08:06:11.0 5 Down 3
11:07:27.0 1 Up 19
17:10:31.0 17 Up 20
15:05:40.0 21 Up 22
16:54:19.0 16 Up 18
12:40:51.0 11 Down 9
07:37:58.0 4 Down 2
02:09:18.0 13 Up 14
08:29:23.0 1 Up 8
01:06:06.0 7 Down 1
15:57:28.0 18 Up 19
04:51:09.0 3 Up 14
18:52:31.0 15 Up 16
02:44:48.0 8 Up 13
15:42:02.0 6 Up 18
07:51:30.0 16 Up 19
12:44:39.0 13 Up 21
01:43:53.0 3 Down 1
01:07:05.0 11 Up 18
18:49:13.0 1 Up 10
10:30:11.0 7 Up 9
03:13:58.0 21 Down 15
01:11:25.0 7 Up 12
19:26:37.0 10 Up 21
14:12:46.0 1 Up 4
10:26:02.0 15 Down 4
03:07:19.0 15 Down 4
19:42:27.0 16 Down 2
18:23:54.0 14 Down 12
22:03:08.0 6 Up 19
00:14:26.0 2 Down 1
23:25:23.0 17 Up 21
18:52:45.0 1 Up 7
20:28:00.0 12 Up 21
20:23:56.0 8 Down 4
17:08:05.0 15 Down 9
06:39:59.0 4 Up 15
06:16:33.0 4 Up 9
17:53:13.0 17 Down 15
03:13:57.0 10 Up 12
04:39:53.0 19 Up 21
01:29:54.0 3 Down 1
09:08:24.0 4 Down 2
03:42:50.0 12 Up 14
16:57:55.0 7 Up 9
22:11:21.0 4 Up 11
18:47:29.0 8 Down 2
01:50:29.0 14 Up 16
20:02:11.0 7 Down 3
21:33:15.0 6 Up 8
13:10:41.0 16 Down 12
06:46:04.0 4 Down 1
00:58:12.0 12 Down 6
15:43:34.0 19 Up 21
23:56:08.0 6 Up 16
20:13:14.0 14 Down 8
16:52:52.0 20 Down 12
20:48:18.0 10 Down 4
16:33:20.0 5 Up 11
10:00:42.0 13 Up 19
15:15:18.0 6 Up 11
12:57:21.0 16 Up 20
21:06:24.0 3 Up 18
17:32:28.0 3 Up 9
20:05:34.0 15 Up 19
14:53:53.0 1 Up 12
04:32:20.0 2 Up 6
15:55:13.0 20 Down 4
12:19:42.0 17 Down 13
00:15:10.0 10 Up 13
00:50:30.0 1 Up 3
03:52:21.0 11 Down 6
14:01:13.0 3 Down 1
21:50:41.0 5 Down 2
19:39:09.0 1 Up 17
01:42:06.0 19 Up 20
06:29:16.0 21 Up 22
05:39:43.0 19 Down 3
16:57:52.0 11 Down 8
06:18:21.0 18 Up 19
00:30:58.0 1 Up 14
05:08:46.0 6 Down 1
12:33:24.0 2 Down 1
17:34:40.0 14 Up 17
18:57:13.0 5 Down 1
14:12:16.0 12 Up 14
03:11:08.0 8 Up 20
05:16:00.0 13 Up 16
08:20:06.0 14 Down 8
03:53:45.0 17 Up 18
00:24:16.0 18 Up 21
08:09:22.0 15 Down 11
10:07:45.0 9 Down 6
12:14:19.0 10 Down 5
13:19:21.0 16 Down 10
01:07:29.0 5 Up 16
13:07:54.0 11 Down 2
12:17:27.0 14 Up 20
18:38:23.0 8 Down 5
15:27:46.0 17 Up 19
18:57:32.0 9 Down 6
04:35:15.0 9 Down 5
22:36:38.0 21 Down 6
01:37:23.0 5 Up 21
21:22:35.0 4 Up 18
20:43:53.0 11 Up 14
15:51:37.0 1 Up 5
18:59:38.0 14 Down 7
19:14:41.0 4 Up 15
18:40:57.0 8 Up 17
18:49:27.0 7 Down 4
04:57:46.0 15 Down 9
17:32:04.0 8 Up 9
18:17:50.0 12 Down 7
18:32:52.0 7 Down 2
20:01:02.0 18 Up 20
14:32:44.0 2 Down 1
10:28:46.0 18 Down 9
21:05:20.0 17 Down 2
11:02:14.0 5 Down 3
15:07:05.0 10 Up 20
10:43:42.0 4 Down 2
06:09:04.0 1 Up 10
19:32:41.0 5 Up 18
15:29:19.0 11 Down 6
00:19:31.0 5 Down 1
14:59:21.0 8 Up 21
17:20:35.0 21 Down 3
18:27:23.0 4 Up 5
00:00:19.0 13 Up 15
18:21:21.0 16 Up 20
15:07:17.0 13 Up 17
05:24:35.0 9 Down 4
08:50:14.0 9 Up 18
04:36:22.0 15 Down 3
03:45:20.0 18 Down 5
21:17:20.0 2 Down 1
05:27:21.0 5 Down 1
16:42:55.0 8 Down 2
10:46:16.0 21 Up 22
07:52:55.0 8 Up 14
09:35:54.0 8 Down 5
12:11:35.0 14 Up 16
10:05:33.0 1 Up 16
07:57:06.0 3 Up 19
15:35:54.0 15 Up 21
08:12:12.0 13 Up 18
10:36:07.0 14 Up 19
22:57:17.0 5 Up 12
19:54:07.0 13 Down 6
09:08:50.0 16 Down 2
10:06:09.0 14 Down 8
01:56:55.0 19 Up 21
14:33:21.0 3 Down 1
14:39:07.0 17 Down 15
14:34:11.0 7 Up 17
13:33:22.0 6 Down 3
13:56:23.0 12 Down 9
21:45:33.0 19 Down 2
15:48:17.0 15 Down 4
22:57:16.0 12 Up 15
22:31:54.0 2 Down 1
10:51:52.0 21 Up 22
23:18:45.0 14 Up 20
13:12:44.0 5 Up 8
08:30:31.0 6 Down 3
03:41:14.0 16 Up 21
05:15:14.0 6 Down 1
02:22:20.0 13 Up 16
09:46:35.0 20 Down 5
04:59:28.0 5 Up 15
08:25:19.0 20 Down 13
02:59:32.0 13 Down 8
02:27:06.0 16 Down 2
11:44:59.0 2 Down 1
01:33:15.0 2 Up 11
06:19:00.0 8 Down 1
05:55:57.0 12 Down 9
06:49:06.0 20 Up 21
23:43:33.0 16 Down 1
23:51:59.0 13 Down 7
23:28:18.0 11 Up 13
11:16:20.0 14 Up 20
23:52:11.0 1 Up 14
07:53:49.0 2 Up 21
19:53:48.0 20 Up 21
06:42:43.0 19 Up 21
15:25:55.0 13 Up 21
07:20:57.0 2 Up 6
13:35:25.0 5 Down 2
03:05:39.0 14 Down 4
00:08:41.0 8 Up 20
05:35:25.0 13 Down 2
11:03:25.0 15 Down 9
10:36:34.0 17 Up 18
22:17:48.0 11 Up 18
05:16:34.0 1 Up 10
14:30:26.0 9 Up 11
20:26:15.0 2 Down 1
23:11:34.0 16 Up 19
12:20:36.0 3 Down 1
05:35:17.0 11 Up 12
07:02:53.0 11 Up 16
03:01:01.0 1 Up 17
11:33:28.0 14 Up 17
18:07:07.0 12 Up 20
23:07:19.0 13 Up 14
08:28:02.0 9 Up 19
15:25:41.0 17 Up 21
17:53:12.0 14 Down 11
03:42:38.0 8 Down 5
16:56:34.0 7 Up 10
15:06:20.0 14 Down 4
02:17:49.0 10 Down 7
11:43:40.0 4 Down 1
00:24:03.0 12 Down 1
15:21:16.0 3 Down 1
04:51:45.0 3 Down 1
04:27:42.0 10 Down 5
01:31:42.0 4 Down 2
20:08:35.0 12 Up 16
23:06:47.0 5 Down 1
07:31:57.0 6 Up 8
23:12:22.0 17 Up 21
18:51:22.0 13 Down 4
11:41:13.0 20 Down 9
01:51:26.0 8 Up 10
03:04:18.0 17 Up 18
00:31:57.0 20 Up 21
13:51:51.0 21 Down 11
09:02:05.0 3 Down 1
23:58:13.0 4 Up 13
22:12:09.0 16 Up 19
00:11:08.0 2 Up 8
12:30:42.0 7 Up 12
07:05:27.0 3 Down 1
00:49:01.0 14 Down 7
23:55:00.0 7 Down 3
17:24:48.0 21 Down 5
21:47:38.0 16 Down 11
21:40:33.0 5 Up 16
19:40:48.0 9 Down 1
19:52:56.0 18 Up 21
21:12:01.0 2 Down 1
06:35:19.0 15 Down 7
03:57:11.0 12 Up 20
14:55:57.0 2 Down 1
12:35:01.0 9 Down 3
20:18:57.0 19 Up 21
06:55:06.0 9 Up 13
17:00:24.0 15 Down 5
11:11:51.0 5 Up 10
14:38:02.0 12 Down 5
20:35:45.0 2 Down 1
09:57:40.0 1 Up 7
06:03:28.0 13 Down 4
14:08:58.0 14 Down 6
19:01:58.0 11 Down 4
03:41:08.0 17 Up 18
08:05:28.0 11 Up 14
05:22:12.0 5 Down 1
17:39:56.0 19 Up 20
00:26:49.0 13 Down 4
21:48:21.0 5 Up 15
08:31:01.0 6 Down 4
20:10:54.0 20 Up 21
00:02:27.0 17 Up 20
18:25:10.0 6 Down 4
18:35:54.0 7 Up 14
04:42:16.0 13 Down 8
00:22:14.0 14 Up 21
16:35:26.0 3 Down 1
03:10:40.0 10 Down 1
01:24:44.0 17 Up 18
17:00:51.0 13 Up 19
12:17:10.0 21 Down 5
04:49:03.0 13 Down 8
17:53:41.0 9 Down 3
14:29:25.0 21 Up 22
13:06:08.0 5 Up 6
18:38:53.0 15 Down 1
23:06:50.0 18 Down 5
10:29:37.0 20 Down 11
20:08:52.0 10 Up 11
03:20:25.0 9 Down 1
09:42:27.0 1 Up 14
07:47:26.0 5 Down 2
04:53:42.0 4 Up 18
01:31:58.0 10 Down 5
21:23:54.0 11 Up 20
00:05:11.0 11 Down 4
22:19:44.0 18 Up 21
18:02:17.0 5 Down 3
17:04:19.0 3 Down 1
09:58:09.0 10 Up 15
17:16:40.0 6 Up 8
22:30:58.0 18 Up 19
11:53:40.0 8 Down 3
10:19:56.0 18 Down 7
21:25:58.0 1 Up 19
21:14:04.0 6 Up 10
20:26:08.0 1 Up 6
03:02:23.0 19 Up 20
21:20:25.0 17 Down 13
04:26:18.0 13 Down 9
18:25:52.0 6 Up 18
02:09:45.0 7 Down 3
23:21:48.0 7 Up 9
10:19:11.0 10 Up 17
10:26:43.0 3 Up 11
15:25:31.0 2 Up 17
13:37:20.0 4 Up 11
12:14:48.0 17 Up 19
11:37:45.0 20 Up 21
15:35:20.0 18 Up 20
03:19:06.0 13 Up 21
11:18:15.0 16 Up 18
14:18:43.0 21 Down 3
11:39:40.0 19 Down 4
19:47:12.0 8 Up 16
19:44:22.0 2 Up 8
12:47:49.0 8 Up 15
10:02:29.0 19 Up 21
07:44:49.0 18 Up 19
01:09:16.0 13 Up 14
07:07:12.0 20 Down 7
07:45:30.0 18 Up 21
02:58:41.0 4 Up 14
09:58:38.0 7 Up 16
15:34:52.0 2 Up 15
10:51:44.0 1 Up 12
18:23:18.0 2 Down 1
18:18:50.0 21 Down 7
15:07:27.0 13 Down 7
19:09:51.0 15 Down 11
12:50:51.0 13 Down 8
00:48:19.0 14 Up 17
22:25:34.0 10 Up 20
05:52:10.0 14 Up 17
18:42:00.0 8 Up 9
12:14:36.0 16 Down 7
13:01:32.0 2 Up 14
18:10:22.0 9 Up 12
05:35:45.0 1 Up 5
05:38:32.0 17 Up 21
09:36:44.0 20 Up 21
08:41:36.0 9 Down 2
18:12:24.0 2 Down 1
18:52:57.0 10 Down 2
01:08:54.0 18 Down 3
07:40:22.0 6 Up 19
07:24:21.0 21 Down 13
09:33:38.0 5 Up 16
09:25:19.0 10 Up 21
12:20:37.0 8 Down 3
15:44:23.0 9 Up 14
10:14:56.0 2 Down 1
15:40:04.0 19 Up 20
05:11:57.0 12 Down 3
02:57:01.0 8 Up 18
06:41:17.0 17 Up 21
02:23:49.0 13 Down 9
14:55:08.0 3 Down 1
09:32:01.0 21 Up 22
18:19:01.0 10 Up 20
01:29:32.0 16 Down 13
23:45:44.0 11 Down 9
03:31:30.0 17 Down 4
14:11:12.0 18 Up 20
03:10:14.0 12 Up 14
17:42:38.0 1 Up 6
04:38:12.0 11 Up 16
13:59:35.0 13 Down 1
04:20:38.0 1 Up 6
18:33:50.0 6 Down 1
10:06:24.0 11 Down 2
20:35:58.0 14 Up 19
17:44:50.0 1 Up 18
04:21:28.0 12 Up 19
00:21:31.0 14 Up 18
12:47:56.0 16 Up 18
05:08:19.0 2 Up 9
11:44:09.0 1 Up 17
07:54:40.0 15 Down 1
19:55:44.0 18 Up 20
06:40:16.0 16 Down 3
05:26:52.0 13 Down 9
18:23:25.0 5 Down 2
09:15:02.0 15 Up 21
04:40:07.0 20 Up 21
06:12:05.0 1 Up 2
18:03:12.0 5 Up 7
15:48:54.0 16 Down 1
17:38:43.0 13 Up 16
13:43:13.0 21 Down 13
15:14:19.0 15 Down 7
07:46:23.0 10 Down 7
11:57:35.0 18 Up 20
09:56:54.0 14 Down 3
18:04:38.0 7 Down 3
15:57:34.0 17 Down 6
22:18:18.0 1 Up 21
09:11:03.0 21 Up 22
00:19:23.0 15 Down 1
00:51:40.0 6 Down 2
05:18:11.0 2 Up 9
21:51:53.0 20 Down 4
16:59:25.0 14 Up 18
16:34:46.0 16 Up 21
02:44:50.0 6 Up 13
06:02:04.0 9 Up 13
00:05:26.0 18 Up 19
09:56:59.0 11 Up 19
14:50:44.0 20 Up 21
02:39:43.0 11 Down 7
20:21:21.0 9 Down 3
23:37:40.0 17 Up 19
06:57:49.0 20 Up 21
20:46:52.0 16 Down 6
15:48:36.0 14 Down 7
01:36:42.0 21 Up 22
11:25:54.0 14 Down 3
12:02:59.0 4 Up 18
12:23:17.0 14 Up 15
23:49:53.0 15 Down 12
06:41:55.0 11 Up 13
00:00:04.0 19 Down 12
11:21:59.0 6 Down 2
03:42:58.0 6 Down 3
23:32:25.0 18 Up 20
05:16:20.0 15 Up 20
03:32:41.0 14 Down 2
21:28:36.0 8 Down 6
13:48:46.0 13 Up 16
23:51:14.0 11 Up 16
19:11:36.0 10 Up 12
00:58:27.0 13 Down 4
06:03:17.0 1 Up 13
23:56:57.0 9 Up 14
06:21:19.0 4 Up 10
02:31:03.0 17 Down 6
23:08:33.0 4 Up 19
13:15:52.0 15 Up 16
07:51:46.0 13 Down 4
03:32:31.0 2 Up 13
08:50:58.0 11 Up 18
07:05:07.0 18 Down 1
00:20:22.0 8 Up 12
01:37:19.0 13 Up 21
22:33:38.0 10 Down 7
22:39:33.0 12 Up 19
00:10:14.0 21 Up 22
05:08:59.0 17 Down 9
19:56:50.0 16 Up 20
00:08:12.0 19 Up 21
06:44:00.0 8 Up 14
13:15:47.0 14 Down 3
17:42:36.0 18 Down 2
11:32:23.0 12 Up 17
23:18:12.0 21 Down 1
18:46:11.0 18 Down 8
22:46:56.0 13 Down 5
11:06:41.0 15 Up 18
13:50:46.0 6 Down 4
09:58:10.0 2 Down 1
09:12:34.0 13 Up 19
03:50:42.0 5 Up 14
13:35:31.0 17 Up 20
06:56:34.0 11 Down 3
10:14:32.0 11 Up 17
11:29:46.0 4 Down 2
15:45:34.0 7 Up 19
01:08:07.0 13 Down 3
20:16:19.0 21 Up 22
18:26:12.0 17 Down 11
23:11:33.0 11 Down 6
08:22:38.0 16 Down 11
07:52:14.0 17 Down 9
21:52:01.0 5 Down 2
10:02:23.0 2 Up 14
11:17:29.0 6 Down 4
10:36:15.0 2 Down 1
02:24:27.0 4 Down 2
14:55:35.0 1 Up 14
04:18:08.0 3 Up 10
09:25:19.0 21 Up 22
19:33:08.0 9 Up 14
12:56:45.0 3 Up 6
15:17:32.0 21 Up 22
20:55:31.0 21 Down 19
11:50:39.0 12 Down 6
23:00:05.0 7 Down 5
15:34:53.0 5 Up 14
09:14:51.0 10 Up 18
02:01:55.0 6 Up 11
07:48:18.0 14 Up 20
00:43:04.0 10 Down 3
05:38:05.0 9 Up 11
18:12:26.0 15 Down 1
19:26:08.0 5 Up 7
17:34:30.0 6 Down 3
22:50:09.0 20 Down 8
09:05:02.0 12 Down 10
00:00:20.0 16 Down 7
09:02:16.0 16 Down 2
05:53:07.0 15 Up 20
09:23:12.0 9 Up 11
02:40:52.0 8 Down 4
09:08:46.0 16 Down 4
20:42:15.0 6 Up 9
00:14:33.0 21 Up 22
10:19:07.0 6 Up 12
21:50:40.0 21 Down 8
10:36:10.0 2 Up 8
00:20:24.0 21 Down 14
16:06:27.0 14 Up 19
18:09:34.0 18 Up 19
13:57:29.0 14 Down 4
09:33:19.0 3 Up 16
01:44:42.0 12 Down 8
15:43:59.0 8 Up 11
08:55:36.0 12 Up 14
22:21:26.0 13 Up 18
07:32:26.0 1 Up 14
07:06:44.0 5 Up 18
18:43:50.0 2 Down 1
01:41:56.0 8 Up 19
07:01:37.0 14 Up 19
23:47:27.0 5 Down 2
16:44:19.0 5 Up 15
06:05:47.0 3 Up 6
02:26:07.0 7 Down 4
12:41:51.0 6 Up 16
19:29:06.0 17 Up 21
14:07:55.0 2 Down 1
19:12:00.0 8 Down 3
11:20:51.0 7 Up 19
12:19:34.0 18 Down 15
09:19:30.0 15 Up 19
06:58:46.0 6 Down 1
20:16:34.0 11 Up 15
11:56:14.0 13 Down 7
09:14:47.0 18 Up 20
17:25:28.0 10 Down 1
13:13:18.0 8 Up 12
07:09:46.0 10 Up 20
06:36:35.0 4 Down 2
07:43:26.0 18 Up 21
14:35:13.0 7 Up 13
10:42:28.0 16 Up 20
03:36:43.0 19 Down 6
11:53:43.0 13 Down 6
00:02:05.0 8 Up 15
18:54:20.0 13 Down 6
22:56:39.0 13 Down 7
23:16:01.0 11 Down 6
14:53:19.0 15 Down 4
10:44:51.0 9 Up 16
10:59:04.0 4 Up 8
02:48:34.0 18 Up 19
14:43:09.0 4 Up 9
23:15:07.0 9 Up 18
22:32:57.0 2 Up 8
07:24:29.0 14 Up 21
02:34:50.0 7 Down 1
12:44:02.0 15 Down 11
18:49:57.0 16 Up 17
19:48:02.0 17 Down 10
18:52:00.0 6 Down 4
03:03:27.0 16 Down 2
11:44:24.0 21 Up 22
21:03:32.0 9 Up 16
11:55:35.0 13 Down 3
06:12:18.0 20 Up 21
10:01:55.0 8 Down 5
12:19:19.0 8 Up 14
16:22:03.0 4 Down 2
21:02:13.0 12 Down 6
18:25:56.0 1 Up 19
11:12:28.0 16 Down 2
14:18:32.0 7 Up 9
23:04:57.0 19 Up 21
15:42:23.0 3 Down 1
21:47:51.0 11 Down 1
06:17:09.0 10 Up 18
19:22:18.0 15 Up 19
18:55:57.0 5 Up 8
10:26:36.0 11 Down 1
08:28:42.0 18 Down 2
00:50:50.0 19 Down 4
05:22:10.0 5 Up 8
16:31:11.0 4 Down 1
16:24:09.0 13 Down 3
08:24:19.0 8 Up 19
09:48:46.0 6 Up 9
22:52:42.0 16 Up 21
07:38:43.0 11 Up 13
17:32:30.0 20 Up 21
11:14:38.0 7 Up 19
17:40:46.0 3 Down 1
07:44:28.0 8 Up 21
15:14:54.0 4 Down 1
08:04:35.0 14 Up 20
21:41:59.0 7 Up 12
10:55:54.0 13 Down 2
02:39:24.0 13 Up 20
04:09:44.0 13 Up 16
23:01:36.0 18 Up 21
19:28:20.0 4 Up 18
15:31:26.0 5 Up 9
08:25:49.0 18 Down 9
00:12:59.0 10 Down 3
07:37:15.0 5 Down 3
